0.7040399002493766; 3.1958227848101264
1.004788029925187; 3.1077215189873417
1.1820947630922691; 3.0510126582278483
1.3055361596009976; 3.009493670886076
1.4020448877805485; 2.9770886075949368
1.4828428927680797; 2.949746835443038
1.547930174563591; 2.92746835443038
1.6062842892768079; 2.9082278481012658
1.6556608478802992; 2.892025316455696
1.7027930174563588; 2.8778481012658226
1.7431920199501245; 2.8646835443037975
1.781346633416459; 2.8525316455696204
1.81501246882793; 2.8413924050632913
1.8486783042394015; 2.8322784810126582
1.8778553615960099; 2.823164556962025
1.904788029925187; 2.8150632911392406
1.931720698254364; 2.8079746835443036
1.9541645885286782; 2.800886075949367
1.9788528678304238; 2.7958227848101265
1.9990523690773065; 2.790759493670886
2.0214962593516206; 2.787721518987342
2.0416957605985036; 2.7856962025316454
2.059650872817955; 2.7836708860759494
2.0798503740648377; 2.7836708860759494
2.0955610972568577; 2.7826582278481014
2.113516209476309; 2.7816455696202533
2.129226932668329; 2.7816455696202533
2.144937655860349; 2.7816455696202533
2.1606483790523687; 2.7816455696202533
2.1763591022443887; 2.7826582278481014
2.1898254364089773; 2.7836708860759494
2.203291770573566; 2.7846835443037974
2.216758104738154; 2.786708860759494
2.230224438902743; 2.787721518987342
2.2436907730673314; 2.789746835443038
2.254912718204489; 2.7917721518987344
2.268379052369077; 2.7937974683544304
2.2796009975062343; 2.7958227848101265
2.28857855361596; 2.796835443037975
2.302044887780548; 2.797848101265823
