10,0918416201752;455,613340303433
15,093408944595;337,029101540681
20,2469317092996;289,125000083799
25,2710811376822;261,083936444806
30,3606729264091;242,183551240808
35,4064551395079;228,812232483804
40,4180594600449;217,788902387801
45,5611027706314;210,343118435805
50,4872532273593;204,163957644711
55,7058011350316;198,173344574939
60,6846332780533;193,777131694942
65,8279374769622;189,943096726865
70,7988393033914;186,648114890907
75,8181516172656;183,416793798462
80,8528810598204;181,120081612269
85,8517144021677;178,858468872232
91,164234242393;177,051953642158
95,9783669505604;175,487782019611
101,256654854736;173,305714053778
106,151381951614;172,19587782893
111,0407252407;170,889807945828
116,408412406273;169,795442994556
121,253480125564;168,920807288672
126,569030588454;167,845001670678
131,550305259234;166,781959856844
136,734564115948;166,126166821558
141,51286570226;165,478818516937
146,769879112542;164,632254353607
151,568555685918;163,79582754859
156,88116843047;163,947132124914
161,670438874985;163,511289148624
166,605916232798;163,076604833041
171,69642134023;162,839490621801
176,937972027164;162,406592239681
182,344164500216;162,170452230153
187,506899974086;161,742199302484
192,401396809346;161,317936625811
197,43367589343;161,283627907022
202,5872915842;160,860568099659
207,449711653369;161,2178899233
212,412664522145;160,992038827645
217,477790561625;160,185463177838
222,714562678501;161,123617006154
227,541032823559;160,512831925154
232,483898020758;160,290809682364
238,03971854145;159,873187846966
243,198301712039;159,267142874772
247,947237528902;159,049662809794
253,352674719302;159,4057874903
258,293339773465;158,996107811712
262,77105601413;158,781812232609
267,908988390115;158,756484552868
273,154314467417;158,922851246056
278,474066512804;158,323215053721
283,316011565232;158,491936956213
288,227515312634;158,278320900571
293,85573706105;158,06219107685
298,957542309564;158,039779419396
304,155642121868;158,208199270167
