-25.168757960281145, 3.922218263063243
-24.31768816588383, 3.925072764954665
-23.392983159582993, 3.9287661627575616
-22.572301523656773, 3.965058275398146
-21.639133921411382, 3.9266799823709135
-20.68067361668003, 3.9689426690172116
-19.69974939855653, 3.971162243930891
-18.835944728887785, 3.9708413988868916
-18.033497536945806, 3.9716944468377005
-17.126383319967918, 3.974219316442108
-16.174578989574975, 3.9762711167960134
-15.144860606632385, 3.979324387280082
-14.32319412744432, 3.9886081535290554
-13.448761734044055, 4.031110909254647
-12.694192959654892, 4.0545684404611535
-12.054530874097829, 4.379473854133037
-11.30573376102646, 4.594700717376959
-10.596872493985558, 4.932580606679171
-9.836714321267586, 5.152411562614912
-9.040853604205644, 5.511474959553986
-8.235865276663986, 5.748760053550009
-7.52713712910986, 6.038525200978216
-6.761654176921155, 6.261372927937383
-6.076392373955549, 6.6158967456312645
-5.323963719824121, 6.924969039402175
-4.528103002762165, 7.33005584016884
-3.7313796590077004, 7.651282563600001
-2.9884052761109388, 8.156939244097488
-2.2489035754776836, 8.594461164206129
-1.6312750601443327, 9.107289050844049
-1.1121090617481855, 9.49653453688301
-0.6728147554129862, 10.033312280050634
-0.11371291098635794, 10.609597264840577
