4,03938275855835;2275,6018399865
6,0402508859188;1894,35632878605
8,05135993582321;1664,02161955948
10,0497331924367;1505,00250364571
12,0890527720947;1391,71604915852
14,0723143363719;1300,56146909785
16,0810724079225;1232,52461261297
18,1143925170084;1174,88872778684
20,1136934878098;1125,19433261728
22,1510215339282;1081,38442755732
24,1952196500963;1046,58554690467
26,1581922073152;1012,91088243613
28,1645504219864;986,057584721727
30,200550460301;963,283989828007
32,1849103030558;939,941400935451
34,2293156977422;921,456036554982
36,2544290309302;908,621474257648
38,2420233044244;895,967232454165
40,2558613223708;887,62323175745
42,2888479794317;877,307934394515
44,3334015982245;871,169891416063
46,1914573124624;865,077042770584
48,3253862974892;861,032366681204
50,3507499491789;856,00867023454
52,3534157751684;853,003356195907
54,324103825754;851,001742968615
56,3689725450738;846,038037095618
58,3708660103876;845,038959158789
60,4438549252994;844,041061023217
62,4621087177046;841,079950809135
64,547753122034;839,107771271346
66,4297404688434;840,077260329648
68,5070888011233;839,086676226206
70,5045165666834;837,12062195725
72,4113818039935;834,185959869909
74,5226451358474;833,203044847878
76,5381846831265;835,140350501844
78,4470330997831;834,157757193911
80,5687116485128;833,175597684436
82,5780806752156;833,16693034698
84,4639951294571;832,187380312498
86,5705118182799;832,178723255243
88,5476052335568;831,200335050707
90,5698514184139;830,223097132105
92,638281569755;829,24700814705
94,753950434904;829,239100546842
96,7191853808804;828,264886465915
98,7251800880634;827,29181691987
100,772779930248;828,250526094988
