2.00E+07,1.50E+06,,,,,2.00E+07,2.00E+06,,,,,3.00E+07,1.00E+06,,,,,4.00E+07,0.00E+00,,,,,4.00E+07,-1.00E+06,,,,,,4.00E+07,-3.00E+06,,,,,,Detector,3214-6,,,,,,,,Detector,3214-5,,,,,,
V,C,,dC/dV,1/c^2,d(1/c^2)/dV,V,C,,dC/dV,1/c^2,d(1/c^2)/dV,V,C,,dC/dV,1/c^2,d(1/c^2)/dV,V,C,,dC/dV,1/c^2,d(1/c^2)/dV,V,C,,dC/dV,1/c^2,d(1/c^2)/dV,,V,C,,dC/dV,1/c^2,d(1/c^2)/dV,,log(V),logC,V,C,,dC/dV,1/c^2,d(1/c^2)/dV,,log(V),logC,V,C,,dC/dV,1/c^2,d(1/c^2)/dV
210,41.50859254,0.717515267,0.001252395,1.9423957,0.006962511,210,44.28439507,0.722315465,0.001558434,1.916664829,0.008546188,210,43.02739585,0.708858001,0.001406483,1.990130284,0.00813887,210,41.82301155,0.691153733,0.001117996,2.093392596,0.006940396,210,48.52679559,0.857934636,0.000698682,1.358599961,0.002240152,,210,33.8932283,0.954458193,0.000142318,1.097706358,0.000328089,,1.736208193,2.906689731,54.47637407,806.6585306,1.228273777,0.007194607,0.662841421,0.008123908,,1.745978298,2.9720118,55.71579071,937.5874817,1.286480332,0.006493568,0.604218054,0.006352993
200,42.39411278,0.732822321,0.001530705,1.862098378,0.008029732,200,45.50043395,0.742150074,0.001983461,1.815584763,0.010108007,200,44.13724431,0.727142281,0.001828428,1.8913034,0.009882688,200,42.75322671,0.706526172,0.001537244,2.003288473,0.009010412,200,48.92198659,0.864921457,0.000698682,1.336739119,0.002186084,,200,33.96903499,0.956592965,0.000213477,1.092812452,0.000489391,,1.774716563,2.89364675,59.52735192,782.7926703,1.191933976,0.007648089,0.703875098,0.009496827,,1.785378865,2.960255378,61.00688705,912.5472863,1.252122238,0.008022383,0.63783235,0.008566029
190,43.52113854,0.752304027,0.001948171,1.766905111,0.009519327,190,47.06391252,0.767651715,0.002550164,1.696959785,0.011862498,190,45.41783868,0.748239528,0.002109725,1.786153199,0.01051502,190,44.02170192,0.727488588,0.002096242,1.889503192,0.011378528,190,49.31717758,0.871908278,0.000698682,1.315401698,0.002133742,,190,34.01957279,0.958016146,0.000142318,1.089568007,0.000324444,,1.810443418,2.87918541,64.63137832,757.1560734,1.15289793,0.00759607,0.752347152,0.010405168,,1.818247832,2.946699742,65.80332402,884.5038791,1.213643384,0.00579242,0.678918768,0.006728602
180,44.64816429,0.771785733,0.001948171,1.678829177,0.008807593,180,48.714251,0.794570114,0.00269184,1.583928407,0.011303138,180,46.95455193,0.773556223,0.00253167,1.671153071,0.011500013,180,45.29017714,0.748451004,0.002096242,1.785143977,0.010435921,180,49.84409891,0.88122404,0.000931576,1.287737455,0.002766424,,180,34.32279958,0.966555235,0.000853909,1.070401342,0.001916666,,1.841572052,2.865221008,69.4339787,733.1975555,1.116417042,0.005558465,0.802319015,0.00828831,,1.851091483,2.93585031,70.97272547,862.6811537,1.183700038,0.004880748,0.713701611,0.006072663
170,46.17769925,0.79822519,0.002643946,1.569455989,0.010937319,170,50.53830932,0.824322029,0.002975191,1.471655603,0.01122728,170,48.49126518,0.798872919,0.00253167,1.566911983,0.010424109,170,46.64321736,0.770810915,0.002235991,1.683078175,0.01020658,170,50.63448091,0.895197682,0.001397364,1.247849192,0.003988826,,170,34.37333737,0.967978417,0.000142318,1.067256116,0.000314523,,1.870902801,2.85460234,74.28528616,715.487976,1.089451218,0.004449016,0.842528155,0.007091653,,1.880644018,2.926807477,75.97033089,844.9042151,1.159307986,0.005342441,0.744050383,0.007119961
160,47.86823788,0.827447749,0.002922256,1.460558116,0.010889787,160,52.97038709,0.863991248,0.003966922,1.339619046,0.013203656,160,50.54021617,0.832628513,0.003375559,1.442438954,0.012447303,160,48.50364768,0.801555792,0.003074488,1.556440369,0.012663781,160,51.4248629,0.909171324,0.001397364,1.209785963,0.003806323,,160,34.49968187,0.97153637,0.000355795,1.059453434,0.000780268,,1.898416845,2.845898969,79.14379017,701.2921358,1.067835655,0.002849073,0.876982979,0.00477516,,1.91021343,2.915960507,81.32300729,824.0631739,1.130711626,0.005387947,0.782161229,0.007715036
150,49.96128572,0.86362806,0.003618031,1.340746004,0.011981211,150,55.22874501,0.900826952,0.00368357,1.232302295,0.010731675,150,52.930659,0.872010039,0.003938153,1.315094708,0.012734425,150,50.70233805,0.837890647,0.003633485,1.424378188,0.013206218,150,52.2152449,0.923144967,0.001397364,1.173438107,0.003634786,,150,34.62602636,0.975094324,0.000355795,1.051736008,0.000771743,,1.925047629,2.840060494,84.14874222,691.9273447,1.05357618,0.002962602,0.900882423,0.00517826,,1.934863046,2.906019297,86.07222821,805.4142267,1.105123076,0.003860132,0.818801642,0.005874166
140,52.45684275,0.906766122,0.004313806,1.216212402,0.01245336,140,57.31338309,0.93482914,0.003400219,1.144288458,0.008801384,140,56.0040855,0.92264343,0.005063339,1.174714184,0.014038052,140,53.23928847,0.87981548,0.004192483,1.291864018,0.013251417,140,53.40081789,0.94410543,0.002096046,1.121912556,0.005152555,,140,34.77763975,0.979363869,0.000426954,1.042585894,0.000915011,,1.950751241,2.833749233,89.27939555,681.9448168,1.038376096,0.00224537,0.927450279,0.004072314,,1.959491565,2.898333257,91.0943759,791.2855904,1.085736925,0.004734522,0.848302572,0.007645249
130,55.43541082,0.958253488,0.005148737,1.089028343,0.012718406,130,59.22430134,0.965997812,0.003116867,1.071637036,0.007265142,130,58.56527424,0.964837923,0.004219449,1.074215142,0.010049904,130,56.53732403,0.934317762,0.005450228,1.145541401,0.014632262,130,54.84985154,0.969723775,0.002561834,1.06341777,0.005849479,,130,35.05559764,0.987191367,0.00078275,1.026117992,0.00164679,,1.972796352,2.82936132,93.92827608,675.0894483,1.02793764,0.00158831,0.946381979,0.002959552,,1.982499842,2.888844312,96.05054684,774.1842146,1.062271826,0.00294597,0.886193732,0.005024125
120,57.85046601,1,0.004174651,1,0.008902834,120,61.30893942,1,0.003400219,1,0.007163704,120,60.6995982,1,0.003516208,1,0.007421514,120,60.5118797,1,0.006568224,1,0.01455414,120,56.56234586,1,0.003027623,1,0.006341777,,120,35.51043781,1,0.001280863,1,0.002611799,,1.995774907,2.825923005,99.03185334,669.7658584,1.019831576,0.001849847,0.961486279,0.003535456,,2.005478583,2.882512605,101.2694807,762.9790363,1.046897003,0.003676095,0.912414308,0.006570023
