10,0809742870553;1736,12200635015
15,1676738292186;1494,50860950543
20,2198934311756;1341,2117370136
25,2744162933344;1241,79015796808
30,4213483151794;1159,36359998847
35,3901691149769;1098,28907008723
40,7044325138735;1049,12111310822
45,7679201954488;1006,34319198916
50,6891835324893;969,338936110358
55,7157907080657;937,587481732432
61,0068870457266;912,547286307755
65,8033240155024;884,503879126671
70,9727254711423;862,681153731941
75,9703308881692;844,904215087988
81,3230072896817;824,063173856511
86,0722282068082;805,414226674658
91,094375895646;791,285590421724
96,0505468445198;774,184214590549
101,269480738911;762,979036305349
105,972096105505;750,380072170993
110,886621083594;742,602117301801
116,247958531957;734,903742443569
121,179010544669;728,800478366236
126,316775397262;724,250672687858
131,176953259987;719,731310335496
135,968938977712;714,498738311706
141,196379094507;712,25590326318
146,075953597765;708,548872099079
151,406326148193;706,325714626823
156,634178562859;704,842160084301
161,740553621848;701,903287519068
166,695669780211;700,431006563183
171,804261027499;698,236287735241
177,064250389716;698,220459278748
182,145194817176;696,7568904517
187,011844996248;698,191771115918
192,372633409667;698,902397261611
196,773226063891;698,89051456044
202,034641289443;698,876651664426
