0.9474740387556132, 3.179821395739575
1.0700968256345702, 3.090670915928352
1.1672857607685136, 3.0378375594375853
1.2482506143734482, 3.001381459435364
1.3183567423624256, 2.9773032293607624
1.3820636161336317, 2.9559708849032695
1.4363084390123855, 2.940698418604952
1.488979441493543, 2.928024828026326
1.535933146521545, 2.917085525691228
1.5824011134998086, 2.9070220103463127
1.622196533466963, 2.8961718416083477
1.6629927587525988, 2.8878433062153244
1.6984752154758165, 2.878720178708442
1.734714743887103, 2.867981980815836
1.7673323887888233, 2.854015337442478
1.7983286321701821, 2.8425610325723913
1.829868501136548, 2.8335872196107497
1.8573425788132834, 2.8286952675925834
1.887571853814282, 2.827857852706829
1.915912303250896, 2.832698282974332
1.9422646921901225, 2.837549088532712
1.9689795446939007, 2.8415939342327334
1.9935845025950063, 2.841573005006616
2.0184969314167454, 2.843180818346469
2.041184179622615, 2.8407192240152046
2.0666914282597895, 2.8398845245305564
2.089920366916121, 2.8390521613663244
2.1107874044915067, 2.8357836292506753
2.1318627912767782, 2.834954556088179
2.1531486075573203, 2.8333138314636037
2.174646954389351, 2.831674056405323
2.193634017016957, 2.8324708768604103
2.212786857609808, 2.8357042616297234
2.2321069235920943, 2.841382556132782
2.251595675025614, 2.8478880573687158
